Invoice Date,Rechnungsdatum,module,Magento_Sales
Invoice Date,Rechnungsdatum,module,Magento_SalesArchive
Invoice Email Sender,Rechnungs-E-Mail Absender,module,Magento_Sales
Invoice Email Template,Rechnungs-E-Mail-Vorlage,module,Magento_Sales
Invoice Email Template for Guest,Rechnung-E-Mail-Vorlage für Gäste,module,Magento_Sales
Invoice for your %store_name order,Rechnung für Ihre %store_name Bestellung,module,Magento_Sales
Invoice for your %store_name order,Rechnung für Ihre %store_name Bestellung,theme,frontend/Magento/luma
Invoice History,Rechnungsverlauf,module,Magento_Sales
Invoice ID,Rechnungs-ID,module,Magento_Paypal
Invoice Report,Rechnungs-Bericht,module,Magento_Reports
Invoice Totals,Rechnungssummen,module,Magento_Sales
Invoice voiding error,Fehler beim Stornieren der Rechnung.,module,Magento_Sales
Invoiced,In Rechnung gestellt,module,Magento_Bundle
Invoiced,In Rechnung gestellt,module,Magento_Downloadable
Invoiced,In Rechnung gestellt,module,Magento_GiftCard
Invoiced,In Rechnung gestellt,module,Magento_Reports
Invoiced,In Rechnung gestellt,module,Magento_Sales
Invoiced Orders,In Rechnung gestellte Bestellungen,module,Magento_Reports
Invoices,Rechnungen,module,Magento_Sales
Invoices,Rechnungen,module,Magento_SalesArchive
IP Address,IP Adresse,module,Magento_Logging
IP Address,IP Adresse,module,Magento_Reports
IP Address,IP Adresse,module,Magento_Security
IP Address,IP Adresse,module,Magento_SendFriend
IP-Address,IP-Adresse,module,Magento_Logging
"IPN ""%1""","IPN ""%1""",module,Magento_Paypal
"IPN ""%1"". %2 Transaction amount %3. Transaction ID: ""%4""","IPN ""%1"". %2 Transaktionsmenge %3. Transaktions-ID: ""%4""",module,Magento_Paypal
"IPN ""%1"". A dispute has been resolved and closed. %2 Transaction amount %3.","IPN ""%1"" Eine Streitigkeit wurde gelöst und geschlossen. %2 Transaktionsbetrag %3",module,Magento_Paypal
"IPN ""%1"". Case type ""%2"". Case ID ""%3"" %4","IPN ""%1"". Falltyp ""%2"". Fall ID ""%3"" %4",module,Magento_Paypal
"IPN ""Refunded"". Refund issued by merchant. Registered notification about refunded amount of %1. Transaction ID: ""%2"". Credit Memo has not been created. Please create offline Credit Memo.","IPN ""Erstattet"". Erstattung vom Händler ausgestellt. Registrierte Benachrichtigung über erstattete Menge von %1. Transaktions-ID: ""%2"". Gutschrift wurde noch nicht erstellt. Bitte erstellen Sie eine Offline-Gutschrift.",module,Magento_Sales
IPN (Instant Payment Notification) Only,Nur IPN (Instant Payment Notification),module,Magento_Paypal
"IPs access list separated with ',' that can purge Varnish configuration for config file generation.,module,Magento_PageCache
If field is empty default value localhost will be saved.","Durch \',\' getrennte IP-Zugriffsliste, welche die Varnish Konfiguration für die Generierung der Konfigurationsdatei bereinigen kann.                             Wenn das Feld leer ist, wird localhost gespeichert.",module,Magento_PageCache
is,ist,module,Magento_Reminder
is,ist,module,Magento_Rule
is,ist,module,Magento_SalesRule
Is Active,ist aktiv,module,Magento_Review
Is admin panel works on the different domain?,Ist das Admin Panel auf der anderen Domain?,module,Magento_Cybersource
Is Closed,Ist geschlossen,module,Magento_Sales
Is Default,Ist voreingestellt,module,Magento_Braintree
Is Default,Ist voreingestellt,module,Magento_Bundle
Is Default,Ist voreingestellt,module,Magento_Catalog
Is Default,Ist voreingestellt,module,Magento_GiftRegistry
Is Default,Ist voreingestellt,module,Magento_Support
Is Default,Ist voreingestellt,module,Magento_Swatches
Is Gateway,Ist Gateway,module,Magento_Support
Is Listed,Ist aufgeführt,module,Magento_GiftRegistry
is no longer available in catalog. It was removed from your quote.,ist nicht mehr im Katalog verfügbar. Es wurde aus Ihrem Angebot entfernt.,module,Magento_NegotiableQuote
is no longer available. It was removed from your quote.,ist nicht mehr verfügbar. Es wurde aus Ihrem Angebot entfernt.,module,Magento_NegotiableQuote
is not,ist nicht,module,Magento_Reminder
is not,ist nicht,module,Magento_Rule
is not,ist nicht,module,Magento_SalesRule
is not one of,ist nicht eines von,module,Magento_CustomerSegment
is not one of,ist nicht eines von,module,Magento_Rule
is not one of,ist nicht eines von,module,Magento_SalesRule
is one of,ist eines von,module,Magento_CustomerSegment
is one of,ist eines von,module,Magento_Rule
is one of,ist eines von,module,Magento_SalesRule
Is Required,Ist erforderlich,module,Magento_GiftRegistry
Is Searcheable,Ist durchsuchbar,module,Magento_GiftRegistry
Is this a downloadable Product?,Ist dies ein Download-Produkt?,module,Magento_Downloadable
Is this downloadable Product?,Ist dies ein Download-Produkt?,module,Magento_Downloadable
is undefined,is undefined,module,Magento_Rule
Issue Number,Ausstellungsnummer,module,Magento_Eway
It is impossible to log user action,It is impossible to log user action,module,Magento_ReleaseNotification
"It is recommended to set this value to ""Debit or Credit Card"" per store views.","Es wird empfohlen, diesen Wert auf ""Lastschrift oder Kreditkarte"" pro Store View zu setzen.",module,Magento_Paypal
"It is recommended to set this value to ""PayPal"" per store views.","Es wird empfohlen, diesen Wert auf ""PayPal"" pro Store View zu setzen.",module,Magento_Braintree
"It is recommended to set this value to ""PayPal"" per store views.","Es wird empfohlen, diesen Wert auf ""PayPal"" pro Store View zu setzen.",module,Magento_Paypal
It's a default billing address.,Es ist eine Standard-Rechnungsanschrift.,module,Magento_Customer
It's a default shipping address.,Es ist eine Standard-Lieferanschrift.,module,Magento_Customer
"It's time to <a href=""%1"">change your password</a>.","Es ist Zeit <a href=""%1"">Ihr Passwort zu ändern</a>.",module,Magento_User
It's time to change your password.,Es ist Zeit Ihr Passwort zu ändern.,module,Magento_User
Item,Artikel,module,Magento_AdvancedCheckout
Item,Artikel,module,Magento_Checkout
item,Artikel,module,Magento_LayeredNavigation
Item,Artikel,module,Magento_MultipleWishlist
Item,Artikel,module,Magento_Multishipping
Item,Artikel,module,Magento_Paypal
item,Artikel,module,Magento_RequisitionList
Item,Artikel,module,Magento_RequisitionList
Item,Artikel,module,Magento_Rma
Item,Artikel,module,Magento_Sales
Item %1 %2 %3:,Artikel %1 %2 %3:,module,Magento_Reminder
Item Condition,Artikelzustand,module,Magento_Rma
Item in Cart,Artikel im Warenkorb,module,Magento_Checkout
Item in Quote,Artikel im Angebot,module,Magento_NegotiableQuote
Item ordered qty,Bestellte Stückzahl,module,Magento_Sales
Item Price,Artikelpreis,module,Magento_Catalog
Item qty declaration error,Arikelmenge-Deklarationsfehler,module,Magento_Quote
Item SKU %1 %2 ,Artikelnummer %1 %2 ,module,Magento_Reminder
Item Status,Artikelstatus,module,Magento_Sales
Item totals are not set for the rule.,Artikelsummen sind nicht für die Regel festgelegt.,module,Magento_SalesRule
Items,Artikel,module,Magento_Backend
Items,Artikel,module,Magento_Checkout
items,Artikel,module,Magento_LayeredNavigation
Items,Artikel,module,Magento_Multishipping
Items,Artikel,module,Magento_Reports
items,Artikel,module,Magento_RequisitionList
Items,Artikel,module,Magento_RequisitionList
Items,Artikel,module,Magento_Rma
Items,Artikel,module,Magento_Sales
Items %1 to %2 of %3 total,Artikel %1 bis %2 von %3 gesamt,module,Magento_Theme
Items %1-%2 of %3,Artikel %1-%2 von %3,module,Magento_Catalog
Items in Cart,Artikel im Warenkorb,module,Magento_Checkout
Items in Cart,Artikel im Warenkorb,module,Magento_Reports
Items in Quote,Artikel im Angebot,module,Magento_NegotiableQuote
Items in the Package,Artikel im Paket,module,Magento_Rma
Items in the Package,Artikel im Paket,module,Magento_Shipping
Items in Your Shopping Cart,Artikel in Ihrem Warenkorb,module,Magento_Paypal
Items Invoiced,In Rechnung gestellte Artikel,module,Magento_Sales
Items Ordered,Bestellte Artikel,module,Magento_Sales
Items Quantity,Stückzahl,module,Magento_Reminder
Items Quoted,Im Preisangebot enthaltene Artikel,module,Magento_NegotiableQuote
Items Refunded,Artikel erstattet,module,Magento_Sales
Items Return Requested For,Artikelrückgabe angefordert für,module,Magento_Rma
Items Shipped,verschickte Artikel,module,Magento_Shipping
Items Subselection,Artikel-Unterauswahl,module,Magento_Reminder
Items That Can’t Be Updated.,"Elemente, die nicht aktualisiert werden können.",module,Magento_AsynchronousOperations
Items to Refund,Artikel die rückerstattet werden müssen,module,Magento_Sales
Items to Retry,Einträge für Neuversuch,module,Magento_AsynchronousOperations
Items to Ship,Zu versendende Artikel,module,Magento_Shipping
JavaScript may be disabled in your browser.,JavaScript ist in Ihrem Browser womöglich deaktiviert.,module,Magento_Backend
JavaScript seems to be disabled in your browser.,JavaScript scheint in Ihrem Browser deaktiviert zu sein.,module,Magento_Theme
JavaScript Settings,JavaScript-Einstellungen,module,Magento_Backend
JavaScript/CSS,Javascript/CSS,module,Magento_Backend
JavaScript/CSS Cache,JavaScript/CSS-Cache,module,Magento_Backend
Jetline,Jetline,module,Magento_Dhl
Jewelry and Watches,Schmuck und Uhren,module,Magento_Analytics
Job Code,Job-Code,module,Magento_Support
Job Title,Job-Titel,module,Magento_Company
Job Title:,Job-Titel:,module,Magento_Company
Joint field or attribute expression with this alias is already declared,Gemeinsamer Feld oder Attribut Ausdruck mit diesem Alias ist bereits deklariert,module,Magento_Eav
Jot us a note and we’ll get back to you as quickly as possible.,"Hinterlassen Sie uns eine Nachricht, und wir melden uns baldmöglichst bei Ihnen.",module,Magento_Contact
Jpeg quality for resized images 1-100%.,Jpeg quality for resized images 1-100%.,module,Magento_Catalog
JS Editor,JS-Editor,module,Magento_Theme
Jumbo box,Jumbo Box,module,Magento_Dhl
Key,Schlüssel,module,Magento_Fedex
Key,Schlüssel,module,Magento_Sales
Keyword,Stichwort,module,Magento_Ui
kg,kg,module,Magento_Shipping
kgs,kg,module,Magento_Directory
Kilograms,Kilogramm,module,Magento_Dhl
Kilograms,Kilogramm,module,Magento_Fedex
Kilograms,Kilogramm,module,Magento_Ups
Kount Merchant ID,Kount Händler ID,module,Magento_Braintree
label,label,module,Magento_Backend
label,Kennzeichen,module,Magento_Catalog
label,Kennzeichen,module,Magento_Customer
Label,Bezeichnung,module,Magento_Customer
Label,Bezeichnung,module,Magento_CustomerCustomAttributes
label,Kennzeichen,module,Magento_Directory
label,Kennzeichen,module,Magento_Eav
Label,Bezeichnung,module,Magento_GiftRegistry
label,Kennzeichen,module,Magento_GiftRegistry
label,label,module,Magento_GiftWrapping
label,Kennzeichen,module,Magento_ImportExport
label,Kennzeichen,module,Magento_Logging
Label,Bezeichnung,module,Magento_Paypal
label,Kennzeichen,module,Magento_ScheduledImportExport
label,Kennzeichen,module,Magento_Theme
label,Kennzeichen,module,Magento_Ups
label,Kennzeichen,module,Magento_Widget
Label Actions One,Label Aktionen eins,module,Magento_Ui
Label Actions Two,Label Aktionen eins,module,Magento_Ui
Label Button 2,Label-Taste 2,module,Magento_Ui
label_value,label_value,module,Magento_Weee
Labels,Bezeichnungen,module,Magento_SalesRule
Labels,Bezeichnungen,module,Magento_SalesRuleStaging
Landing Page,Landing-Page,module,Magento_CatalogPermissions
Landing Page,Landing-Page,module,Magento_Reward
Landing Page,Landing-Page,module,Magento_WebsiteRestriction
Language,Sprache,module,Magento_Store
Large,Groß,module,Magento_Usps
Large Express Box,Große Express Box,module,Magento_Ups
Large Flat-Rate Box,Große Flat-Rate Box,module,Magento_Usps
Last 24 Hours,Letzte 24 Stunden,module,Magento_Backend
Last 7 Days,Letzte 7 Tage,module,Magento_Backend
Last Activity,Letzte Aktivität,module,Magento_Customer
Last Added Items,Zuletzt hinzugefügte Produkte,module,Magento_Wishlist
Last Correlation ID,Letzte Korrelations-ID,module,Magento_Paypal
Last Credit Memo Created Date,Letztes Gutschrifterstellungsdatum,module,Magento_Reports
Last Date Subscribed,Letztes Abonnement am,module,Magento_Customer
Last Date Unsubscribed,Letztes Abonnement gekündigt am,module,Magento_Customer
Last Generated,Zuletzt generiert,module,Magento_Sitemap
Last Invoice Created Date,Letztes Rechnungserstellungsdatum,module,Magento_Reports
Last Logged In (%1):,Zuletzt angemeldet (%1):,module,Magento_Customer
Last Logged In:,Zuletzt eingeloggt:,module,Magento_Customer
Last login,Letzte Anmeldung,module,Magento_User
Last Name,Nachname,module,Magento_Backend
Last Name,Nachname,module,Magento_Braintree
Last Name,Nachname,module,Magento_Catalog
Last Name,Nachname,module,Magento_Company
Last Name,Nachname,module,Magento_Customer
Last Name,Nachname,module,Magento_GiftRegistry
Last Name,Nachname,module,Magento_Invitation
Last Name,Nachname,module,Magento_MultipleWishlist
Last Name,Nachname,module,Magento_Paypal
Last Name,Nachname,module,Magento_Reports
Last Name,Nachname,module,Magento_Sales
Last Name,Nachname,module,Magento_User
Last name is too long.,Nachname ist zu lang.,module,Magento_Braintree
Last Name:,Nachname:,module,Magento_Company
Last Notified,Zuletzt benachrichtigt,module,Magento_Catalog
Last Occurrence,Letzte Wiederholung,module,Magento_Support
Last Ordered Items,Zuletzt bestellte Artikel,module,Magento_Sales
Last ordered items (%1),Letzten bestellten Artikel (%1),module,Magento_AdvancedCheckout
Last Orders,Letzte Bestellungen,module,Magento_Backend
Last Outcome,Letztes Ergebnis,module,Magento_ScheduledImportExport
Last Review,Geändert am,module,Magento_Reports
Last Run,Letzte Ausführung,module,Magento_ScheduledImportExport
Last Search Terms,Die Letzten Suchbegriffe,module,Magento_Backend
Last Sent,Zuletzt gesendet,module,Magento_Reminder
Last Transaction ID,Letzte Transaktionsnummer,module,Magento_Paypal
Last Update,Letzte Aktualisierung,module,Magento_AdminNotification
Last Update,Letzte Aktualisierung,module,Magento_Support
Last Updated,Zuletzt aktualisiert,module,Magento_NegotiableQuote
Last Updated At,Last Updated At,module,Magento_Customer
"Last updated: %1. To refresh last day's <a href=""%2"">statistics</a>, click <a href=""#2"" data-post=""%3"">here</a>.","Last updated: %1. To refresh last day's <a href=""%2"">statistics</a>, click <a href=""#2"" data-post=""%3"">here</a>.",module,Magento_Reports
Latest Activity,Letzte Aktivität,module,Magento_RequisitionList
Latest Products,Neuste Produkte,module,Magento_Catalog
Layered Navigation,Filternavigation,module,Magento_LayeredNavigation
Layered Navigation Price Step,Filternavigation Preis-Schritt,module,Magento_Catalog
Layered Navigation Price Step,Filternavigation Preis-Schritt,module,Magento_CatalogStaging
Layout,Layout,module,Magento_Catalog
Layout,Layout,module,Magento_CatalogStaging
Layout,Layout,module,Magento_Cms
Layout,Layout,module,Magento_CmsStaging
Layout,Layout,module,Magento_Paypal
Layout building instructions,Layout-Bauanleitung.,module,Magento_Store
Layout update is invalid,Layout update is invalid,module,Magento_Cms
Layout Update XML,Layout Aktualisierung XML,module,Magento_Catalog
Layout Update XML,Layout Aktualisierung XML,module,Magento_CatalogStaging
Layout Update XML,Layout Aktualisierung XML,module,Magento_Cms
Layout Update XML,Layout Aktualisierung XML,module,Magento_CmsStaging
Layout Updates,Layout Aktualisierungen,module,Magento_Widget
Layouts,Layouts,module,Magento_Store
lb,lb,module,Magento_Shipping
lbs,lb,module,Magento_Directory
Learn More,Mehr erfahren,module,Magento_Catalog
Learn more,Weitere Informationen,module,Magento_Catalog
Learn More,Mehr erfahren,module,Magento_Paypal
Learn More,Mehr erfahren,module,Magento_Reports
Learn more,Weitere Informationen,module,Magento_Reward
Learn more,Weitere Informationen,module,Magento_Signifyd
Learn More Link,Mehr erfahren Link,module,Magento_Catalog
Leave a box blank if you don't want to add a gift message for that item.,Lassen Sie ein Feld leer wenn sie für dieses Produkt einen Geschenkgutschein verwenden möchten.,module,Magento_GiftMessage
Leave a box blank if you don't want to add gift wrapping for whole order.,"Lassen Sie die dieses Feld leer, wenn Sie keine Geschenkverpackung für die gesamte Bestellung hinzufügen möchten.",module,Magento_GiftWrapping
Leave Comment,Kommentar hinterlassen,module,Magento_Rma
Leave empty for access from any location.,Leer für den Zugriff von jedem Ort aus.,module,Magento_Developer
Leave empty for default (15 minutes).,Für Standard (15 Minuten) leer lassen.,module,Magento_Customer
Leave this box blank if you don't want to leave a gift message for the entire order.,Lassen Sie dieses Feld leer wenn sie keinen Geschenkgutschein für die gesamte Bestellung benützen möchten.,module,Magento_GiftMessage
Leave this box blank if you don't want to leave a gift message for the entire order.,Lassen Sie dieses Feld leer wenn sie keinen Geschenkgutschein für die gesamte Bestellung benützen möchten.,module,Magento_Sales
Leave this field empty if you wish to use the tax identifier.,"Lassen Sie dieses Feld leer, wenn Sie den Steueridentifikator nutzen möchten.",module,Magento_Tax
Left Column,Linke Spalte,module,Magento_Banner
Legal Address,Meldeadresse,module,Magento_Company
Legal Address (View),Rechnungsadresse (ansehen),module,Magento_Company
Legal Flat-Rate Envelope,Festkosten Umschlag,module,Magento_Usps
Length,Länge,module,Magento_Rma
Length,Länge,module,Magento_Shipping
Length,Länge,module,Magento_Usps
Length Only,Nur Länge,module,Magento_CustomerCustomAttributes
less,weniger,module,Magento_TargetRule
less than,kleiner als,module,Magento_CustomerSegment
less than,kleiner als,module,Magento_Rule
less than,kleiner als,module,Magento_SalesRule
Less than,Kleiner als,module,Magento_VisualMerchandiser
Less than or equal to,Kleiner als oder gleich wie,module,Magento_VisualMerchandiser
Letter,Brief,module,Magento_Usps
Letters,Buchstaben,module,Magento_Eav
"Letters (a-z, A-Z) or Numbers (0-9)","Buchstaben (a-Z, A-Z) oder Zahlen (0-9)",module,Magento_Eav
Letters only please,Geben Sie bitte nur Buchstaben an,module,Magento_Ui
Letters only please,Geben Sie bitte nur Buchstaben an,lib,web
Letters or punctuation only please,Bitte geben Sie nur Buchstaben und Satzzeichen an.,module,Magento_Ui
Letters or punctuation only please,Bitte geben Sie nur Buchstaben und Satzzeichen an.,lib,web
"Letters, numbers, spaces or underscores only please","Bitte nur Buchstaben, Zahlen, Leerzeichen und Unterstrich",module,Magento_Ui
"Letters, numbers, spaces or underscores only please","Bitte nur Buchstaben, Zahlen, Leerzeichen und Unterstrich",lib,web
Library Mail,Library Mail,module,Magento_Usps
Lifetime (days),Gültigkeitsdauer (Tage),module,Magento_GiftCard
Lifetime of products in Recently Compared Widget,Lebensdauer der Produkte im Kürzlich-verglichen-Widget,module,Magento_Catalog
Lifetime of products in Recently Viewed Widget,Lebensdauer der Produkte im Kürzlich-angesehen-Widget,module,Magento_Catalog
Lifetime Sales,Alle Verkäufe,module,Magento_Backend
Lifetime Sales,Alle Verkäufe,module,Magento_Customer
Limit per cron run,Limit per cron run,module,Magento_Sales
Limit Sending By,Begrenze E-Mail-Versand durch,module,Magento_SendFriend
Limit the number of password reset request per hour. Use 0 to disable.,Begrenzt die Anzahl an Passwort-Reset-Anfragen pro Stunde. 0 für Deaktivierung.,module,Magento_Security
Lines Count,Zeilenanzahl,module,Magento_CustomerCustomAttributes
Lines Count,Zeilenanzahl,module,Magento_Rma
Link,Link,module,Magento_Invitation
Link,Link,module,Magento_Reports
Link file not found. Please try again.,Link file not found. Please try again.,module,Magento_Downloadable
Link file not provided,Link-Datei steht nicht zur Verfügung,module,Magento_Downloadable
Link for Google,Link für Google,module,Magento_Sitemap
Link price must have numeric positive value.,Link-Preis muss ein positiver Wert sein.,module,Magento_Downloadable
Link sample file not found. Please try again.,Link sample file not found. Please try again.,module,Magento_Downloadable
Link Text,Verlinke Text,module,Magento_AdvancedCheckout
Link Text,Verlinke Text,module,Magento_Widget
Link to a CMS Page,Link zu einer CMS-Seite,module,Magento_Cms
Link to a Specified Category,Verlinkung auf eine bestimmte Kategorie,module,Magento_Catalog
Link to a Specified Product,Verlinkung auf einen bestimmten Artikel,module,Magento_Catalog
Link to Specified CMS Hierarchy Node,Link zum angegebenen CMS Hierarchieknoten,module,Magento_VersionsCms
Link to the New Order,Link zu der neuen Bestellung,module,Magento_Sales
Link to the Previous Order,Link zu der vorherigen Bestellung,module,Magento_Sales
Link URL must have valid format.,Link-URL muss gültiges Format aufweisen.,module,Magento_Downloadable
Link URL's domain is not in list of downloadable_domains in env.php.,Link URL's domain is not in list of downloadable_domains in env.php.,module,Magento_Downloadable
Linked Products,Verknüpfte Produkte,module,Magento_SharedCatalog
Links,Links,module,Magento_Downloadable
Links can be purchased separately,Links können separat erworben werden,module,Magento_Downloadable
List,Liste,module,Magento_Catalog
List,Liste,module,Magento_CatalogSearch
List (default) / Grid,Liste (Standard) / Raster,module,Magento_Catalog
List all open Catalog Events as a Paginated Carousel,Liste aller offenen Katalog-Events als ein paginiertes Karussell,module,Magento_CatalogEvent
List Mode,Liste,module,Magento_Catalog
List of Products,Liste der Produkte,module,Magento_CatalogWidget
List of Products Recently Compared by Visitor,"Liste von Artikeln, die kürzlich vom Besucher verglichen wurden",module,Magento_Catalog
List of Products Recently Viewed by Visitor,"Liste der Produkte, die vor kurzem vom Besucher angesehen wurden",module,Magento_Catalog
List of Products that are set as New,Liste von Artikeln die als neu gekennzeichnet sind,module,Magento_Catalog
List Only,Nur Liste,module,Magento_Catalog
List property for the catalog page,Listen-Eigenschaft für Katalogseite,module,Magento_GoogleTagManager
List property for the cross-sell block,Listen-Eigenschaft für den Cross-Sell Block,module,Magento_GoogleTagManager
List property for the related products block,"Listen-Eigenschaft für den Block ""verwandte Produkte""",module,Magento_GoogleTagManager
List property for the search results page,Listen-Eigenschaft für Suchergebnis-Seite,module,Magento_GoogleTagManager
List property for the up-sell block,Listen-Eigenschaft für Upsell-Block,module,Magento_GoogleTagManager
List Style,Listenformatvorlage,module,Magento_VersionsCms
List Type,Listentyp,module,Magento_VersionsCms
Listed,Aufgelistet,module,Magento_GiftRegistry
Lister Block,Lister-Block,module,Magento_CatalogEvent
Live,Live,module,Magento_Shipping
Live Account,Live-Konto,module,Magento_Ups
Live API Key,Live API-Schlüssel,module,Magento_Eway
Live API Password,Live API Passwort,module,Magento_Eway
Live Client-side Encryption Key,Live Client-seitiger Codierungsschlüssel,module,Magento_Eway
Load a list of SKUs,Laden Sie eine Liste von Artikelnummern,module,Magento_AdvancedCheckout
Load a list of SKUs,Laden Sie eine Liste von Artikelnummern,module,Magento_Widget
Load customer quote error,Fehler beim Laden des Kundenangebots,module,Magento_Checkout
Load Default Template,Load Default Template,module,Magento_Email
Load Template,Vorlage laden,module,Magento_Email
Loading...,Wird geladen …,module,Magento_Backend
Loading...,Wird geladen …,module,Magento_Checkout
Loading...,Loading...,module,Magento_Multishipping
Loading...,Wird geladen …,module,Magento_NegotiableQuote
Loading...,Loading...,module,Magento_Theme
Loading...,Wird geladen …,lib,web
Local Server,Lokaler Server,module,Magento_ScheduledImportExport
Local Storage seems to be disabled in your browser.,Der lokale Speicher scheint in Ihrem Browser deaktiviert zu sein.,module,Magento_Theme
Local Time,Ortszeit,module,Magento_Shipping
Locale,Gebietsschema,module,Magento_Backend
Locale Options,Gebietsschema-Optionen,module,Magento_Backend
Locality is too long.,Ort ist zu lang.,module,Magento_Braintree
Localized Exception,Lokalisierte Ausnahme,module,Magento_Customer
localized exception,Lokalisierte Ausnahme,module,Magento_Theme
Localized Exception.,Lokalisierte Ausnahme.,module,Magento_Company
Localized Exception.,Lokalisierte Ausnahme.,module,Magento_Wishlist
LocalizedException,LocalizedException,module,Magento_Cms
LocalizedException,LocalizedException,module,Magento_Wishlist
Location,Ort,module,Magento_GiftRegistry
Location,Ort,module,Magento_Shipping
Lock wait timeout,Wartezeit sperren,module,Magento_Catalog
Locked,Gesperrt,module,Magento_Customer
Locked Users,Gesperrte Benutzer,module,Magento_User
Lockout Time (minutes),Sperrzeit (Minuten),module,Magento_Customer
Lockout Time (minutes),Sperrzeit (Minuten),module,Magento_User
Lockout Time (seconds),Sperrzeit (Sekunden),module,Magento_Integration
Log Archiving Frequency,Häufigkeit der Protokollarchivierung,module,Magento_Logging
Log Details,Logdetails,module,Magento_Support
Log Entries,Protokolleinträge,module,Magento_Support
Log Entry #%1,Log Eintrag #%1,module,Magento_Logging
Log Entry Details,Log-Eintrag Details,module,Magento_Logging
"Log Entry Lifetime, Days","Logeintragslebendauer, Tage",module,Magento_Logging
Log Files,Protokolldateien,module,Magento_Support
Log JS Errors to Session Storage,JS-Fehler im Session-Speicher protokollieren,module,Magento_Ui
Log JS Errors to Session Storage Key,JS-Fehler in Sessionspeicher-Schlüssel loggen,module,Magento_Ui
Log out all other sessions,Alle anderen Sitzungen abmelden,module,Magento_Security
Log trace:,Log-Trace:,module,Magento_ScheduledImportExport
Logging,Protokollierung,module,Magento_Logging
Logic,Logik,module,Magento_VisualMerchandiser
Login,Anmelden,module,Magento_Checkout
Login,Anmelden,module,Magento_Logging
Login,Anmelden,module,Magento_Paypal
Login is Case Sensitive,Login ist Groß-/Kleinschreibung,module,Magento_Backend
Login Options,Login-Optionen,module,Magento_Customer
Login successful.,Login erfolgreich.,module,Magento_Customer
Logo Attribute Height,Logo-Höhe,module,Magento_Theme
Logo Attribute Width,Logo-Breite,module,Magento_Theme
"Logo for HTML documents only. If empty, default will be used.<br />(jpeg, gif, png)","Logo ausschließlich für HTML-Dokumente. Wenn leer, wird das Standardlogo verwendet.<br />(jpeg, gif, png)",module,Magento_Sales
Logo for HTML Print View,Logo für HTML-Druckansicht,module,Magento_Sales
Logo for PDF Print-outs (200x50),Logo für PDF-Ausdrucke (200x50),module,Magento_Sales
Logo Height,Logo-Höhe,module,Magento_Email
Logo Image,Logo,module,Magento_Email
Logo Image,Logo,module,Magento_Theme
Logo Image Alt,Logo-Alternativ-Text,module,Magento_Email
Logo Image Alt,Logo-Alternativ-Text,module,Magento_Theme
Logo Width,Logo-Breite,module,Magento_Email
Logs,Protokolle,module,Magento_Support
Long,Lang,module,Magento_GiftRegistry
Low Code Pool Threshold,Grenzwert für niedrigen Code-Pool,module,Magento_GiftCardAccount
Low stock,Geringer Lagerbestand,module,Magento_Reports
Low Stock,Geringer Lagerbestand,module,Magento_Reports
Low Stock Products,Produkte mit niedrigem Lagerbestand,module,Magento_Catalog
Low Stock Report,Niedriger Bestandsbericht,module,Magento_Reports
"Lower Alpha (a, b, c, ...)","Kleinbuchstaben (a, b, c,...)",module,Magento_VersionsCms
"Lower Roman (i, ii, iii, ...)","Römische Kleinziffern (i, Ii, Iii,...)",module,Magento_VersionsCms
Machinable,Autom. Verarbeitbar,module,Magento_Usps
Magento,Magento,module,Magento_Backend
Magento Admin,Magento Administration,module,Magento_Backend
Magento Admin,Magento Administration,module,Magento_Config
Magento Admin Panel,Magento Admin Panel,module,Magento_Backend
Magento Admin Panel,Magento Admin Panel,module,Magento_Staging
"Magento Business Intelligence provides you with a simple and clear path to,module,Magento_Analytics
becoming more data driven.</br> Learn more about <a target=""_blank"",module,Magento_Analytics
href=""https://dashboard.rjmetrics.com/v2/magento/signup/"">Magento BI Essentials and BI Pro</a> tiers.","Magento Business Intelligence provides you with a simple and clear path to,module,Magento_Analytics
becoming more data driven.</br> Learn more about <a target=""_blank"",module,Magento_Analytics
href=""https://dashboard.rjmetrics.com/v2/magento/signup/"">Magento BI Essentials and BI Pro</a> tiers.",module,Magento_Analytics
Magento Connect,Magento Connect,module,Magento_Backend
"Magento has a thriving ecosystem of technology partners to help merchants and brands deliver the best possible customer experiences. They are recognized as experts in eCommerce, search, email marketing, payments, tax, fraud, optimization and analytics, fulfillment, and more. Visit the Magento Partner Directory to see all of our trusted partners.","Magento hat ein blühendes Ökosystem von Technologiepartnern, um Händler und Marken zu helfen, die besten Kunden Erfahrungen liefern zu können. Sie sind anerkannte Experten im e-Commerce-, Suche, E-Mail-Marketing, Zahlungen, Steuer, Betrug, Optimierung und Analyse, Erfüllung und mehr. Besuchen Sie die Magento-Partner-Verzeichnis, um aller unserer bewährten Partner anzusehen.",module,Magento_Marketplace
Magento Marketplace,Magento Marktplatz,module,Magento_Marketplace
Magento root directory,Magento-Root-Verzeichnis,module,Magento_Backup
Magento was installed with a table prefix. Please re-install without prefix.,Magento was installed with a table prefix. Please re-install without prefix.,module,Magento_Developer
Magento Web API,Magento Web API,module,Magento_Webapi
Mail Sending Settings,Mail senden Einstellungen,module,Magento_Backend
Main,Primär,module,Magento_Catalog
Main Navigation Menu Options,Haupt-Navigation-Menü-Optionen,module,Magento_VersionsCms
